timestamp,cpu_usage,ram_usage,requests
2024-01-19 23:00:00,5.0,10.0,57
2024-01-19 23:15:00,10.38,10.0,66
2024-01-19 23:30:00,15.45,14.73,108
2024-01-19 23:45:00,8.02,10.0,65
2024-01-20 00:00:00,5.0,10.0,26
2024-01-20 00:15:00,5.0,10.0,53
2024-01-20 00:30:00,5.0,10.0,52
2024-01-20 00:45:00,15.05,13.24,194
2024-01-20 01:00:00,5.0,10.0,68
2024-01-20 01:15:00,13.61,12.16,113
2024-01-20 01:30:00,5.0,10.0,48
2024-01-20 01:45:00,9.71,10.0,49
2024-01-20 02:00:00,13.38,14.19,156
2024-01-20 02:15:00,7.42,10.0,66
2024-01-20 02:30:00,5.0,10.0,73
2024-01-20 02:45:00,19.22,14.27,255
2024-01-20 03:00:00,5.0,10.0,71
2024-01-20 03:15:00,8.65,10.0,51
2024-01-20 03:30:00,8.35,10.0,68
2024-01-20 03:45:00,7.39,10.0,99
2024-01-20 04:00:00,16.4,10.28,230
2024-01-20 04:15:00,12.5,10.0,129
2024-01-20 04:30:00,7.46,10.0,78
2024-01-20 04:45:00,9.53,10.0,69
2024-01-20 05:00:00,18.03,19.42,106
2024-01-20 05:15:00,11.45,11.53,105
2024-01-20 05:30:00,15.8,10.0,101
2024-01-20 05:45:00,12.35,10.0,176
2024-01-20 06:00:00,26.73,23.55,162
2024-01-20 06:15:00,13.96,10.42,158
2024-01-20 06:30:00,15.65,15.88,172
2024-01-20 06:45:00,18.04,17.19,174
2024-01-20 07:00:00,21.38,13.12,280
2024-01-20 07:15:00,16.04,15.41,218
2024-01-20 07:30:00,21.64,20.31,248
2024-01-20 07:45:00,21.29,22.09,244
2024-01-20 08:00:00,21.3,14.63,140
2024-01-20 08:15:00,21.63,15.17,235
2024-01-20 08:30:00,27.11,23.62,199
2024-01-20 08:45:00,26.71,24.04,155
2024-01-20 09:00:00,25.38,16.31,279
2024-01-20 09:15:00,24.12,22.04,322
2024-01-20 09:30:00,24.32,26.01,342
2024-01-20 09:45:00,10.9,10.0,92
2024-01-20 10:00:00,32.96,23.41,294
2024-01-20 10:15:00,20.21,15.36,628
2024-01-20 10:30:00,30.67,24.61,432
2024-01-20 10:45:00,18.99,12.12,246
2024-01-20 11:00:00,31.3,26.22,197
2024-01-20 11:15:00,28.65,22.66,282
2024-01-20 11:30:00,34.77,30.06,258
2024-01-20 11:45:00,22.21,20.94,448
2024-01-20 12:00:00,24.38,20.64,250
2024-01-20 12:15:00,35.14,26.22,327
2024-01-20 12:30:00,24.98,22.82,155
2024-01-20 12:45:00,40.0,29.65,397
2024-01-20 13:00:00,34.0,30.28,351
2024-01-20 13:15:00,19.88,11.39,251
2024-01-20 13:30:00,33.75,29.39,490
2024-01-20 13:45:00,20.4,13.97,120
2024-01-20 14:00:00,29.6,21.13,366
2024-01-20 14:15:00,31.15,24.59,425
2024-01-20 14:30:00,18.34,10.7,197
2024-01-20 14:45:00,23.55,18.91,319
2024-01-20 15:00:00,25.68,19.82,140
2024-01-20 15:15:00,30.22,23.83,329
2024-01-20 15:30:00,21.63,13.25,304
2024-01-20 15:45:00,24.79,23.48,369
2024-01-20 16:00:00,14.05,12.24,80
2024-01-20 16:15:00,25.88,19.23,291
2024-01-20 16:30:00,26.14,23.23,273
2024-01-20 16:45:00,17.05,13.29,120
2024-01-20 17:00:00,14.49,10.28,166
2024-01-20 17:15:00,21.65,20.58,270
2024-01-20 17:30:00,22.35,10.56,319
2024-01-20 17:45:00,18.79,11.84,148
2024-01-20 18:00:00,18.51,15.73,247
2024-01-20 18:15:00,31.27,28.58,388
2024-01-20 18:30:00,19.98,15.63,188
2024-01-20 18:45:00,20.47,11.54,285
2024-01-20 19:00:00,16.06,16.35,141
2024-01-20 19:15:00,5.0,10.0,53
2024-01-20 19:30:00,73.13,54.53,1000
2024-01-20 19:45:00,11.7,10.0,344
2024-01-20 20:00:00,5.99,10.0,47
2024-01-20 20:15:00,16.15,10.2,151
2024-01-20 20:30:00,16.07,10.08,91
2024-01-20 20:45:00,12.79,10.82,187
2024-01-20 21:00:00,5.0,10.0,47
2024-01-20 21:15:00,10.46,10.0,117
2024-01-20 21:30:00,10.23,10.0,80
2024-01-20 21:45:00,5.09,10.0,25
2024-01-20 22:00:00,7.87,10.0,109
2024-01-20 22:15:00,5.0,10.0,33
2024-01-20 22:30:00,9.79,10.0,108
2024-01-20 22:45:00,7.23,10.4,52
2024-01-20 23:00:00,5.0,10.0,51
2024-01-20 23:15:00,5.0,10.0,46
2024-01-20 23:30:00,5.0,10.0,57
2024-01-20 23:45:00,12.74,10.0,69
2024-01-21 00:00:00,9.42,10.0,106
2024-01-21 00:15:00,18.53,13.47,180
2024-01-21 00:30:00,5.0,10.0,25
2024-01-21 00:45:00,5.0,10.0,72
2024-01-21 01:00:00,11.58,12.15,67
2024-01-21 01:15:00,56.48,43.31,473
2024-01-21 01:30:00,5.0,10.0,45
2024-01-21 01:45:00,5.06,10.0,67
2024-01-21 02:00:00,5.0,10.0,63
2024-01-21 02:15:00,5.24,10.0,69
2024-01-21 02:30:00,9.27,10.0,65
2024-01-21 02:45:00,9.56,10.0,459
2024-01-21 03:00:00,5.0,10.0,31
2024-01-21 03:15:00,12.15,10.0,130
2024-01-21 03:30:00,15.34,12.03,149
2024-01-21 03:45:00,14.15,11.95,203
2024-01-21 04:00:00,19.22,11.07,248
2024-01-21 04:15:00,8.4,10.0,110
2024-01-21 04:30:00,8.23,10.0,82
2024-01-21 04:45:00,5.0,10.0,28
2024-01-21 05:00:00,17.27,13.05,138
2024-01-21 05:15:00,11.4,10.0,101
2024-01-21 05:30:00,13.31,11.06,104
2024-01-21 05:45:00,12.71,13.31,141
2024-01-21 06:00:00,15.96,11.84,129
2024-01-21 06:15:00,21.07,20.27,233
2024-01-21 06:30:00,23.73,18.13,684
2024-01-21 06:45:00,30.32,23.93,234
2024-01-21 07:00:00,17.16,15.8,228
2024-01-21 07:15:00,14.96,10.34,190
2024-01-21 07:30:00,28.68,26.39,232
2024-01-21 07:45:00,19.1,15.77,273
2024-01-21 08:00:00,26.55,19.39,192
2024-01-21 08:15:00,22.59,21.23,271
2024-01-21 08:30:00,25.26,14.3,248
2024-01-21 08:45:00,22.7,17.42,244
2024-01-21 09:00:00,29.3,23.03,218
2024-01-21 09:15:00,30.02,23.76,371
2024-01-21 09:30:00,30.47,29.37,420
2024-01-21 09:45:00,32.22,29.59,359
2024-01-21 10:00:00,26.68,24.05,380
2024-01-21 10:15:00,34.77,35.24,221
2024-01-21 10:30:00,32.75,27.18,385
2024-01-21 10:45:00,29.53,23.88,222
2024-01-21 11:00:00,32.14,26.32,288
2024-01-21 11:15:00,14.98,10.0,159
2024-01-21 11:30:00,37.55,28.28,487
2024-01-21 11:45:00,30.82,24.23,393
2024-01-21 12:00:00,31.02,26.05,269
2024-01-21 12:15:00,61.89,48.53,323
2024-01-21 12:30:00,35.45,23.31,509
2024-01-21 12:45:00,28.45,23.34,387
2024-01-21 13:00:00,60.72,47.44,612
2024-01-21 13:15:00,28.43,24.92,155
2024-01-21 13:30:00,21.74,15.48,137
2024-01-21 13:45:00,24.24,14.77,271
2024-01-21 14:00:00,29.05,25.89,276
2024-01-21 14:15:00,26.6,15.14,216
2024-01-21 14:30:00,31.49,24.06,398
2024-01-21 14:45:00,29.21,22.7,301
2024-01-21 15:00:00,20.55,18.17,108
2024-01-21 15:15:00,34.63,28.26,325
2024-01-21 15:30:00,33.65,22.79,174
2024-01-21 15:45:00,20.9,10.23,282
2024-01-21 16:00:00,29.92,20.44,318
2024-01-21 16:15:00,25.49,22.3,378
2024-01-21 16:30:00,27.4,19.79,142
2024-01-21 16:45:00,28.51,21.66,1000
2024-01-21 17:00:00,27.07,20.74,219
2024-01-21 17:15:00,27.39,25.47,206
2024-01-21 17:30:00,17.36,17.33,179
2024-01-21 17:45:00,16.77,13.33,225
2024-01-21 18:00:00,19.8,16.32,208
2024-01-21 18:15:00,16.66,13.57,203
2024-01-21 18:30:00,26.82,24.04,399
2024-01-21 18:45:00,22.42,13.84,248
2024-01-21 19:00:00,10.19,10.0,77
2024-01-21 19:15:00,18.43,14.68,133
2024-01-21 19:30:00,16.77,14.13,237
2024-01-21 19:45:00,14.54,10.77,93
2024-01-21 20:00:00,9.9,10.0,115
2024-01-21 20:15:00,11.25,10.0,142
2024-01-21 20:30:00,20.56,14.51,296
2024-01-21 20:45:00,14.36,15.3,87
2024-01-21 21:00:00,25.26,23.53,347
2024-01-21 21:15:00,11.83,10.0,79
2024-01-21 21:30:00,8.79,11.66,74
2024-01-21 21:45:00,18.2,15.85,254
2024-01-21 22:00:00,11.74,10.0,90
2024-01-21 22:15:00,5.0,10.14,61
2024-01-21 22:30:00,5.0,10.0,29
2024-01-21 22:45:00,5.49,10.0,42
2024-01-21 23:00:00,5.0,10.0,37
2024-01-21 23:15:00,50.31,34.4,607
2024-01-21 23:30:00,14.83,13.04,271
2024-01-21 23:45:00,5.0,10.0,46
2024-01-22 00:00:00,12.19,10.0,69
2024-01-22 00:15:00,13.13,10.36,189
2024-01-22 00:30:00,5.0,10.0,72
2024-01-22 00:45:00,9.27,10.0,87
2024-01-22 01:00:00,6.93,10.0,73
2024-01-22 01:15:00,9.27,10.57,83
2024-01-22 01:30:00,9.01,10.0,130
2024-01-22 01:45:00,11.97,10.0,301
2024-01-22 02:00:00,10.86,10.0,66
2024-01-22 02:15:00,19.82,17.28,184
2024-01-22 02:30:00,16.77,10.67,154
2024-01-22 02:45:00,16.36,11.18,152
2024-01-22 03:00:00,14.73,16.78,107
2024-01-22 03:15:00,18.79,19.3,223
2024-01-22 03:30:00,15.76,12.91,80
2024-01-22 03:45:00,22.32,19.37,168
2024-01-22 04:00:00,22.49,12.17,145
2024-01-22 04:15:00,25.85,19.87,281
2024-01-22 04:30:00,7.4,10.0,45
2024-01-22 04:45:00,19.09,12.65,153
2024-01-22 05:00:00,25.77,25.44,310
2024-01-22 05:15:00,31.18,25.29,269
2024-01-22 05:30:00,24.76,19.09,171
2024-01-22 05:45:00,31.47,24.73,317
2024-01-22 06:00:00,31.08,25.75,247
2024-01-22 06:15:00,26.03,12.35,346
2024-01-22 06:30:00,32.11,22.3,168
2024-01-22 06:45:00,29.15,20.64,235
2024-01-22 07:00:00,34.26,27.06,386
2024-01-22 07:15:00,30.02,26.02,407
2024-01-22 07:30:00,30.69,26.28,340
2024-01-22 07:45:00,37.01,33.09,329
2024-01-22 08:00:00,38.32,27.19,323
2024-01-22 08:15:00,43.55,34.76,345
2024-01-22 08:30:00,50.18,46.12,277
2024-01-22 08:45:00,41.7,35.59,350
2024-01-22 09:00:00,37.83,26.57,205
2024-01-22 09:15:00,51.23,38.89,577
2024-01-22 09:30:00,47.94,39.69,1000
2024-01-22 09:45:00,51.8,42.7,316
2024-01-22 10:00:00,45.94,33.86,620
2024-01-22 10:15:00,55.39,46.5,738
2024-01-22 10:30:00,33.3,23.45,307
2024-01-22 10:45:00,50.35,40.47,342
2024-01-22 11:00:00,54.11,48.11,576
2024-01-22 11:15:00,41.7,31.77,571
2024-01-22 11:30:00,44.59,35.64,559
2024-01-22 11:45:00,48.08,37.02,616
2024-01-22 12:00:00,51.22,42.68,671
2024-01-22 12:15:00,51.56,42.97,587
2024-01-22 12:30:00,48.48,44.77,678
2024-01-22 12:45:00,51.36,42.12,521
2024-01-22 13:00:00,43.55,39.54,582
2024-01-22 13:15:00,55.61,42.88,473
2024-01-22 13:30:00,85.95,69.76,607
2024-01-22 13:45:00,94.18,75.14,1000
2024-01-22 14:00:00,46.06,36.45,253
2024-01-22 14:15:00,46.87,42.33,395
2024-01-22 14:30:00,48.59,40.33,672
2024-01-22 14:45:00,55.01,48.25,540
2024-01-22 15:00:00,42.85,38.1,525
2024-01-22 15:15:00,38.54,25.72,199
2024-01-22 15:30:00,40.43,32.77,272
2024-01-22 15:45:00,36.89,26.74,501
2024-01-22 16:00:00,43.11,36.45,368
2024-01-22 16:15:00,35.5,27.16,260
2024-01-22 16:30:00,79.09,58.68,817
2024-01-22 16:45:00,40.08,27.26,309
2024-01-22 17:00:00,35.52,28.02,294
2024-01-22 17:15:00,42.52,35.16,607
2024-01-22 17:30:00,39.09,31.07,547
2024-01-22 17:45:00,30.28,24.19,256
2024-01-22 18:00:00,36.65,24.29,497
2024-01-22 18:15:00,23.34,17.44,210
2024-01-22 18:30:00,25.82,17.37,160
2024-01-22 18:45:00,38.79,36.52,353
2024-01-22 19:00:00,20.16,18.15,162
2024-01-22 19:15:00,29.16,27.72,333
2024-01-22 19:30:00,21.57,11.65,174
2024-01-22 19:45:00,25.26,17.18,343
2024-01-22 20:00:00,20.99,10.0,274
2024-01-22 20:15:00,29.71,24.04,181
2024-01-22 20:30:00,29.77,20.83,225
2024-01-22 20:45:00,46.64,35.19,693
2024-01-22 21:00:00,21.52,17.65,253
2024-01-22 21:15:00,20.83,19.48,243
2024-01-22 21:30:00,7.57,11.65,86
2024-01-22 21:45:00,65.07,48.04,892
2024-01-22 22:00:00,11.26,10.0,76
2024-01-22 22:15:00,14.38,10.0,79
2024-01-22 22:30:00,10.43,10.0,77
2024-01-22 22:45:00,16.25,10.68,131
2024-01-22 23:00:00,17.73,13.26,233
2024-01-22 23:15:00,10.39,10.0,135
2024-01-22 23:30:00,6.01,10.0,65
2024-01-22 23:45:00,15.33,12.94,179
2024-01-23 00:00:00,13.05,10.0,180
2024-01-23 00:15:00,10.44,10.0,89
2024-01-23 00:30:00,8.02,10.0,181
2024-01-23 00:45:00,9.85,10.0,81
2024-01-23 01:00:00,20.23,13.07,274
2024-01-23 01:15:00,7.73,10.0,57
2024-01-23 01:30:00,18.9,12.24,104
2024-01-23 01:45:00,5.0,10.0,28
2024-01-23 02:00:00,21.11,14.82,265
2024-01-23 02:15:00,11.59,10.0,165
2024-01-23 02:30:00,14.37,12.57,105
2024-01-23 02:45:00,16.26,11.82,278
2024-01-23 03:00:00,18.98,20.6,109
2024-01-23 03:15:00,18.52,13.1,169
2024-01-23 03:30:00,18.65,13.71,265
2024-01-23 03:45:00,17.7,10.0,216
2024-01-23 04:00:00,20.54,15.68,273
2024-01-23 04:15:00,20.08,17.92,283
2024-01-23 04:30:00,15.11,10.25,158
2024-01-23 04:45:00,18.66,13.6,233
2024-01-23 05:00:00,32.54,21.77,214
2024-01-23 05:15:00,24.5,22.13,189
2024-01-23 05:30:00,64.26,48.8,700
2024-01-23 05:45:00,22.92,20.55,329
2024-01-23 06:00:00,29.37,22.87,374
2024-01-23 06:15:00,35.23,27.58,334
2024-01-23 06:30:00,33.76,26.01,455
2024-01-23 06:45:00,37.17,24.16,503
2024-01-23 07:00:00,26.82,27.73,217
2024-01-23 07:15:00,36.53,34.0,503
2024-01-23 07:30:00,36.11,32.35,255
2024-01-23 07:45:00,34.37,31.08,421
2024-01-23 08:00:00,37.51,27.72,311
2024-01-23 08:15:00,40.33,37.26,528
2024-01-23 08:30:00,42.97,34.63,555
2024-01-23 08:45:00,39.39,33.7,327
2024-01-23 09:00:00,42.12,27.76,385
2024-01-23 09:15:00,49.04,38.48,338
2024-01-23 09:30:00,95.0,79.57,524
2024-01-23 09:45:00,48.49,34.47,516
2024-01-23 10:00:00,42.71,31.71,272
2024-01-23 10:15:00,44.99,34.64,617
2024-01-23 10:30:00,39.69,29.96,587
2024-01-23 10:45:00,49.58,41.48,395
2024-01-23 11:00:00,50.96,39.05,391
2024-01-23 11:15:00,49.06,36.82,638
2024-01-23 11:30:00,46.18,30.78,505
2024-01-23 11:45:00,48.4,39.73,720
2024-01-23 12:00:00,42.64,36.31,330
2024-01-23 12:15:00,56.11,42.76,621
2024-01-23 12:30:00,52.35,42.19,612
2024-01-23 12:45:00,49.0,39.39,252
2024-01-23 13:00:00,46.87,29.26,299
2024-01-23 13:15:00,48.4,36.57,316
2024-01-23 13:30:00,41.66,34.13,351
2024-01-23 13:45:00,50.99,45.56,439
2024-01-23 14:00:00,53.58,46.28,288
2024-01-23 14:15:00,45.77,34.96,636
2024-01-23 14:30:00,48.27,37.48,580
2024-01-23 14:45:00,57.22,41.56,419
2024-01-23 15:00:00,41.65,27.7,543
2024-01-23 15:15:00,38.3,34.05,495
2024-01-23 15:30:00,45.05,38.72,383
2024-01-23 15:45:00,45.44,36.36,673
2024-01-23 16:00:00,50.02,39.73,300
2024-01-23 16:15:00,47.48,37.75,467
2024-01-23 16:30:00,31.49,26.32,351
2024-01-23 16:45:00,39.31,27.03,577
2024-01-23 17:00:00,40.79,34.67,520
2024-01-23 17:15:00,26.87,24.07,285
2024-01-23 17:30:00,34.92,28.78,441
2024-01-23 17:45:00,33.14,26.17,286
2024-01-23 18:00:00,30.94,25.91,256
2024-01-23 18:15:00,38.25,33.53,340
2024-01-23 18:30:00,28.01,18.26,221
2024-01-23 18:45:00,27.67,21.44,141
2024-01-23 19:00:00,24.73,20.67,187
2024-01-23 19:15:00,20.67,17.15,182
2024-01-23 19:30:00,30.84,20.21,434
2024-01-23 19:45:00,28.7,27.42,338
2024-01-23 20:00:00,14.77,13.85,135
2024-01-23 20:15:00,71.67,57.14,458
2024-01-23 20:30:00,23.2,20.52,142
2024-01-23 20:45:00,20.52,16.48,283
2024-01-23 21:00:00,23.16,18.54,150
2024-01-23 21:15:00,22.21,14.03,214
2024-01-23 21:30:00,18.64,11.64,252
2024-01-23 21:45:00,8.56,10.0,112
2024-01-23 22:00:00,20.29,15.63,169
2024-01-23 22:15:00,7.3,10.0,97
2024-01-23 22:30:00,5.0,10.0,39
2024-01-23 22:45:00,13.42,10.0,137
2024-01-23 23:00:00,10.82,16.95,107
2024-01-23 23:15:00,9.17,12.1,133
2024-01-23 23:30:00,11.55,10.63,158
2024-01-23 23:45:00,5.13,10.0,53
2024-01-24 00:00:00,5.0,10.0,38
2024-01-24 00:15:00,14.11,12.3,100
2024-01-24 00:30:00,17.14,14.82,148
2024-01-24 00:45:00,9.42,10.0,111
2024-01-24 01:00:00,5.0,10.0,57
2024-01-24 01:15:00,50.47,41.57,734
2024-01-24 01:30:00,7.87,10.0,104
2024-01-24 01:45:00,8.45,10.0,42
2024-01-24 02:00:00,7.23,10.0,99
2024-01-24 02:15:00,54.98,42.61,399
2024-01-24 02:30:00,8.49,10.0,107
2024-01-24 02:45:00,7.59,10.0,54
2024-01-24 03:00:00,23.68,21.35,279
2024-01-24 03:15:00,10.32,12.26,73
2024-01-24 03:30:00,13.86,12.6,78
2024-01-24 03:45:00,12.66,10.0,91
2024-01-24 04:00:00,16.92,10.23,107
2024-01-24 04:15:00,22.78,24.39,288
2024-01-24 04:30:00,13.99,15.69,207
2024-01-24 04:45:00,21.9,16.58,179
2024-01-24 05:00:00,32.12,25.94,299
2024-01-24 05:15:00,34.3,23.36,190
2024-01-24 05:30:00,23.68,18.81,517
2024-01-24 05:45:00,22.26,16.25,256
2024-01-24 06:00:00,31.28,21.67,363
2024-01-24 06:15:00,33.14,26.2,237
2024-01-24 06:30:00,38.06,33.29,435
2024-01-24 06:45:00,27.94,20.21,324
2024-01-24 07:00:00,40.49,36.63,559
2024-01-24 07:15:00,39.2,27.96,549
2024-01-24 07:30:00,34.24,27.68,370
2024-01-24 07:45:00,34.88,28.05,216
2024-01-24 08:00:00,40.23,30.62,357
2024-01-24 08:15:00,40.82,33.45,539
2024-01-24 08:30:00,43.28,32.46,626
2024-01-24 08:45:00,33.61,31.62,311
2024-01-24 09:00:00,95.0,69.82,1000
2024-01-24 09:15:00,32.43,24.1,428
2024-01-24 09:30:00,42.55,35.66,227
2024-01-24 09:45:00,45.41,38.42,264
2024-01-24 10:00:00,54.2,45.65,736
2024-01-24 10:15:00,41.97,31.22,360
2024-01-24 10:30:00,46.96,42.73,248
2024-01-24 10:45:00,42.76,36.31,522
2024-01-24 11:00:00,46.42,41.6,547
2024-01-24 11:15:00,44.26,30.12,294
2024-01-24 11:30:00,48.37,40.95,328
2024-01-24 11:45:00,44.41,33.22,1000
2024-01-24 12:00:00,53.31,38.15,623
2024-01-24 12:15:00,55.01,42.63,692
2024-01-24 12:30:00,47.01,37.94,393
2024-01-24 12:45:00,53.91,45.64,402
2024-01-24 13:00:00,42.74,32.79,436
2024-01-24 13:15:00,51.94,38.74,481
2024-01-24 13:30:00,56.12,45.09,685
2024-01-24 13:45:00,49.14,35.92,372
2024-01-24 14:00:00,49.84,38.25,476
2024-01-24 14:15:00,49.73,36.82,522
2024-01-24 14:30:00,47.94,37.7,580
2024-01-24 14:45:00,48.7,40.66,694
2024-01-24 15:00:00,35.28,30.14,253
2024-01-24 15:15:00,41.45,30.96,401
2024-01-24 15:30:00,44.84,36.59,523
2024-01-24 15:45:00,42.42,33.29,530
2024-01-24 16:00:00,44.94,37.33,392
2024-01-24 16:15:00,35.55,27.11,398
2024-01-24 16:30:00,41.37,37.8,466
2024-01-24 16:45:00,46.8,34.8,520
2024-01-24 17:00:00,22.89,15.37,155
2024-01-24 17:15:00,45.2,35.54,631
2024-01-24 17:30:00,42.2,34.37,226
2024-01-24 17:45:00,28.3,19.84,190
2024-01-24 18:00:00,32.81,25.93,434
2024-01-24 18:15:00,38.85,25.2,216
2024-01-24 18:30:00,32.22,27.08,237
2024-01-24 18:45:00,22.06,19.81,240
2024-01-24 19:00:00,27.19,13.58,175
2024-01-24 19:15:00,28.06,22.94,195
2024-01-24 19:30:00,60.82,46.25,409
2024-01-24 19:45:00,29.91,20.04,424
2024-01-24 20:00:00,23.46,17.42,251
2024-01-24 20:15:00,11.34,10.0,163
2024-01-24 20:30:00,12.29,10.11,111
2024-01-24 20:45:00,14.51,10.0,188
2024-01-24 21:00:00,12.57,10.0,183
2024-01-24 21:15:00,23.45,19.11,197
2024-01-24 21:30:00,22.07,20.55,305
2024-01-24 21:45:00,15.47,14.02,173
2024-01-24 22:00:00,15.94,10.49,207
2024-01-24 22:15:00,6.29,10.0,91
2024-01-24 22:30:00,6.32,10.0,93
2024-01-24 22:45:00,18.07,14.4,1000
2024-01-24 23:00:00,12.04,12.73,129
2024-01-24 23:15:00,11.34,11.98,166
2024-01-24 23:30:00,10.68,12.13,94
2024-01-24 23:45:00,16.14,12.97,115
2024-01-25 00:00:00,5.0,10.0,47
2024-01-25 00:15:00,8.89,11.29,117
2024-01-25 00:30:00,16.37,15.87,173
2024-01-25 00:45:00,5.01,10.0,250
2024-01-25 01:00:00,12.1,10.0,86
2024-01-25 01:15:00,16.49,12.64,183
2024-01-25 01:30:00,9.17,10.0,286
2024-01-25 01:45:00,8.58,10.0,105
2024-01-25 02:00:00,16.67,13.36,219
2024-01-25 02:15:00,11.09,10.0,59
2024-01-25 02:30:00,12.92,10.0,76
2024-01-25 02:45:00,12.61,10.0,66
2024-01-25 03:00:00,18.81,14.58,224
2024-01-25 03:15:00,17.18,10.0,195
2024-01-25 03:30:00,16.45,14.33,221
2024-01-25 03:45:00,16.16,13.99,220
2024-01-25 04:00:00,19.53,15.65,105
2024-01-25 04:15:00,15.74,10.0,135
2024-01-25 04:30:00,20.52,15.6,212
2024-01-25 04:45:00,18.64,18.61,212
2024-01-25 05:00:00,34.26,24.51,231
2024-01-25 05:15:00,28.76,23.11,260
2024-01-25 05:30:00,25.32,18.69,196
2024-01-25 05:45:00,29.16,21.36,229
2024-01-25 06:00:00,36.11,23.88,400
2024-01-25 06:15:00,25.37,25.33,345
2024-01-25 06:30:00,30.69,26.05,404
2024-01-25 06:45:00,29.81,24.07,199
2024-01-25 07:00:00,36.18,28.74,432
2024-01-25 07:15:00,29.93,22.57,181
2024-01-25 07:30:00,32.92,20.33,232
2024-01-25 07:45:00,38.88,33.97,441
2024-01-25 08:00:00,40.71,27.99,240
2024-01-25 08:15:00,29.72,24.58,309
2024-01-25 08:30:00,38.19,30.92,216
2024-01-25 08:45:00,48.79,40.71,342
2024-01-25 09:00:00,37.29,35.13,430
2024-01-25 09:15:00,40.16,27.71,237
2024-01-25 09:30:00,44.86,37.61,545
2024-01-25 09:45:00,37.92,28.18,213
2024-01-25 10:00:00,59.07,50.1,616
2024-01-25 10:15:00,46.67,35.67,321
2024-01-25 10:30:00,34.86,31.54,309
2024-01-25 10:45:00,51.77,43.85,475
2024-01-25 11:00:00,49.0,38.97,492
2024-01-25 11:15:00,46.18,36.34,493
2024-01-25 11:30:00,49.33,40.0,416
2024-01-25 11:45:00,95.0,76.65,954
2024-01-25 12:00:00,48.95,39.77,663
2024-01-25 12:15:00,49.8,38.33,405
2024-01-25 12:30:00,45.02,30.3,667
2024-01-25 12:45:00,42.42,32.89,386
2024-01-25 13:00:00,55.53,43.65,291
2024-01-25 13:15:00,53.19,39.4,784
2024-01-25 13:30:00,54.59,46.51,641
2024-01-25 13:45:00,46.66,45.22,573
2024-01-25 14:00:00,42.56,32.0,325
2024-01-25 14:15:00,43.22,38.05,504
2024-01-25 14:30:00,46.43,37.73,383
2024-01-25 14:45:00,42.35,37.34,440
2024-01-25 15:00:00,46.2,38.56,260
2024-01-25 15:15:00,46.99,37.81,648
2024-01-25 15:30:00,45.1,31.37,277
2024-01-25 15:45:00,76.32,64.95,452
2024-01-25 16:00:00,46.24,37.4,515
2024-01-25 16:15:00,30.31,24.63,290
2024-01-25 16:30:00,35.19,28.15,245
2024-01-25 16:45:00,49.16,41.33,412
2024-01-25 17:00:00,33.12,26.93,328
2024-01-25 17:15:00,35.69,22.64,486
2024-01-25 17:30:00,33.0,28.85,294
2024-01-25 17:45:00,34.76,27.22,409
2024-01-25 18:00:00,23.03,18.98,214
2024-01-25 18:15:00,33.03,25.24,1000
2024-01-25 18:30:00,78.01,64.55,590
2024-01-25 18:45:00,22.63,15.0,253
2024-01-25 19:00:00,24.31,23.54,328
2024-01-25 19:15:00,78.71,58.64,1000
2024-01-25 19:30:00,23.81,19.44,157
2024-01-25 19:45:00,15.58,10.9,172
2024-01-25 20:00:00,14.31,10.0,198
2024-01-25 20:15:00,14.56,20.05,394
2024-01-25 20:30:00,17.56,10.0,134
2024-01-25 20:45:00,19.45,15.96,260
2024-01-25 21:00:00,15.45,14.87,89
2024-01-25 21:15:00,18.67,13.53,222
2024-01-25 21:30:00,21.8,15.45,166
2024-01-25 21:45:00,15.04,13.05,153
2024-01-25 22:00:00,18.35,12.67,248
2024-01-25 22:15:00,14.34,12.07,180
2024-01-25 22:30:00,19.09,10.0,254
2024-01-25 22:45:00,17.14,14.37,115
2024-01-25 23:00:00,17.18,11.6,198
2024-01-25 23:15:00,8.38,10.0,78
2024-01-25 23:30:00,6.72,10.0,148
2024-01-25 23:45:00,16.03,12.2,737
2024-01-26 00:00:00,19.82,16.86,146
2024-01-26 00:15:00,7.38,10.0,69
2024-01-26 00:30:00,17.17,11.08,124
2024-01-26 00:45:00,10.45,10.62,135
2024-01-26 01:00:00,14.07,11.23,175
2024-01-26 01:15:00,55.57,44.28,420
2024-01-26 01:30:00,8.04,10.0,109
2024-01-26 01:45:00,8.03,10.0,84
2024-01-26 02:00:00,5.0,10.0,40
2024-01-26 02:15:00,18.74,13.47,249
2024-01-26 02:30:00,11.49,10.18,135
2024-01-26 02:45:00,15.29,10.0,200
2024-01-26 03:00:00,9.65,10.0,121
2024-01-26 03:15:00,14.94,10.29,164
2024-01-26 03:30:00,8.54,10.0,81
2024-01-26 03:45:00,16.09,15.12,166
2024-01-26 04:00:00,22.53,17.96,264
2024-01-26 04:15:00,23.19,16.43,891
2024-01-26 04:30:00,17.82,10.0,253
2024-01-26 04:45:00,26.57,14.87,197
2024-01-26 05:00:00,22.23,16.17,216
2024-01-26 05:15:00,65.32,49.26,475
2024-01-26 05:30:00,23.19,20.74,146
2024-01-26 05:45:00,23.91,16.31,123
2024-01-26 06:00:00,34.08,25.83,375
2024-01-26 06:15:00,27.1,21.67,377
2024-01-26 06:30:00,36.27,32.77,488
